,handle,prediction_score,prediction_confidence,quant_1,quant_2,quant_3,quant_4,quant_5,quant_6,quant_7
164,dyon21,0,0.6675980103234227,-0.1631756768074475,0.0513890884265141,-0.0689162808658881,0.0699450113054154,0.6313340806754419,0.8154455478024535,-0.3815024538170149
165,xiaonianzi11,1,0.486744597074265,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.6762754794187269,-0.1609398240292847
166,Eutopia7,1,0.4695331222988337,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6850733098545007,0.5471823031839546
167,oldmanmillennial,0,0.5701493499062349,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4358014475075799,3.716319036449763
168,createrme,1,0.4708435965623984,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.677253016133813,0.8490048492092696
169,Mcnimre12,0,0.5149938663311195,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.649881988111406,-0.3815024538170149
170,Johnnyyy24,0,0.6289835328945519,0.1193002697366826,2.044785886296342,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,0.3696888057232541,-0.2421997402668695
171,guo-henry-014,0,0.5277987015693666,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.620555886658827,0.3498367923212485
172,Boots86,0,0.6362688005209711,0.9314186160510568,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,1.2661489832980952,0.696186068561966,-0.2654168591918937
173,sekigann,0,0.6538020146306769,-0.1631756768074475,0.0513890884265141,-0.1306882696571836,-0.0615406514052648,-0.0034808219472112,0.6297135719361204,-0.3931110132795271
174,avoolo,0,0.6025608188183142,-0.1984851701254638,0.0513890884265141,-0.1306882696571836,-0.0555640303729612,0.6313340806754419,0.1917771235776087,-0.0912884672542119
175,btcmime,0,0.5566712474035356,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6098029827928815,-0.4163281322045513
176,0xHung,0,0.6063714042196843,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5257348252954885,-0.3931110132795271
177,ongmorel,0,0.6163851391040507,0.0133717897826337,-0.1700994446701334,-0.1306882696571836,-0.0555640303729612,-0.6382957245698645,-0.3341376291386397,0.1524912814585425
178,498082682,0,0.5639554773350324,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6058928359325376,-0.3698938943545028
179,xiao123hua,0,0.5576951123042042,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6098029827928815,-0.4047195727420392
180,TerexitariusStomp,0,0.646280838610773,2.69689328195187,-0.1700994446701334,-0.0689162808658881,-0.0675172724375685,1.2661489832980952,-0.4573072552394711,0.4310967085588333
181,A56SN7,0,0.5091978824461074,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7095117277316497,-0.4047195727420392
182,malababa,0,0.6384689906010539,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5061840909937693,-0.4047195727420392
183,liyangtianmuhu,0,0.5031130734717328,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7622987103462917,-0.1609398240292847
184,edvyno,0,0.5591567355483933,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.1591585571382522,1.5571269764225089
185,moonman442,0,0.6041353410206047,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.5022739441334254,-0.4163281322045513
186,0xc0de4c0ffee,0,0.5666788361053119,-0.2337946634434801,0.2728776215231617,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.4684200139469364,-0.1377227051042604
187,Lamp0001,1,0.47214391223402574,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6801856262790708,0.8141791708217332
188,Skretch,0,0.6080884845904404,0.4017762162808128,0.9373432208131044,-0.1306882696571836,-0.0615406514052648,-0.0034808219472112,2.9112842649467594,-0.4395452511295755
189,bitcheck,0,0.6756090588053085,-0.0219377035353824,0.0513890884265141,-0.084359278063712,-0.0495874093406575,2.5357787885434013,0.1702713158457175,-0.3931110132795271
190,samkingco,0,0.6437473982902633,0.7548711494609754,2.044785886296342,0.0546276967167027,-0.0615406514052648,3.170593691166055,2.529067409348148,0.4194881490963212
191,Jianan886,0,0.5882742295519011,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.595139932066592,-0.2421997402668695
192,Blokslabs,0,0.5712552707699543,-0.0572471968533987,-0.1700994446701334,-0.0998022752615359,-0.007751062114532,-0.0034808219472112,-0.6733428692734691,-0.2421997402668695
193,wuyufanxin,0,0.6210525620176446,-0.1984851701254638,-0.1700994446701334,-0.0689162808658881,-0.0495874093406575,-0.0034808219472112,-0.6049152992174516,0.0944484841459819
194,su466120534,0,0.6612194274970858,0.0839907764186663,-0.1700994446701334,-0.0998022752615359,-0.0675172724375685,-0.0034808219472112,1.0881782913114373,0.3614453517837606
195,carrtarlene,1,0.4917487077099799,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7750066876424093,-0.3118510970419422
196,myway1984,0,0.6242074263275144,-0.092556690171415,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,0.3090815293879243,-0.4395452511295755
197,Mkysn,0,0.508271018409665,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6694327224131252,-0.4047195727420392
198,craneandrock,0,0.6174828127496679,-0.2691041567614963,-0.1700994446701334,-0.084359278063712,-0.0495874093406575,-0.6382957245698645,-0.5306225088709183,0.593616541034003
199,sradmehr,0,0.5306131768022018,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6489044513963199,-0.1145055861792362
200,bhargavkakadiya,0,0.6433651470595247,0.4723952029168453,-0.1700994446701334,0.1009566883101744,0.91264857686023,2.5357787885434013,0.9972673768084428,-0.3118510970419422
201,nofeetbird0321,0,0.6609906237638895,14.9139779699855,0.2728776215231617,-0.0534732836680643,0.1177579795638446,-0.0034808219472112,1.250449386015707,-0.4047195727420392
202,welove11,0,0.5942778964217478,-0.2337946634434801,-0.1700994446701334,-0.1152452724593598,-0.0495874093406575,-0.0034808219472112,1.1683363019484865,-0.4047195727420392
204,hxd1111,0,0.5581004996823667,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6088254460777954,-0.3931110132795271
205,CigarrosAlitas,0,0.5610382969835035,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4524195716640413,-0.3698938943545028
206,lukassim,0,0.6299380396736496,-0.1984851701254638,-0.1700994446701334,-0.0998022752615359,-0.0675172724375685,-0.0034808219472112,0.6443766226624098,-0.4163281322045513
207,scinetCOO,1,0.4972617681714516,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7789168345027532,-0.3582853348919907
208,MariaEstrada07,0,0.535299426926503,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.3927898320437975,-0.4163281322045513
209,trxcep,0,0.5084134250180733,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6811631629941568,-0.3931110132795271
210,Lichen-Dev,0,0.655866023807268,-0.1278661834894312,0.0513890884265141,-0.0534732836680643,-0.0316575462437466,0.6313340806754419,-0.003730219439584,0.0828399246834697
211,Kennedynd,0,0.5179487278230035,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7681639306368075,-0.4047195727420392
212,stevegachau,0,0.6471929543647374,0.1546097630546988,0.4943661546198092,-0.0380302864702404,-0.0675172724375685,-0.0034808219472112,0.9239521231769956,-0.4395452511295755
213,yang77777777,1,0.49228485877844497,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7798943712178391,-0.3698938943545028
214,fanearone,1,0.47072810899175155,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
215,h134164678,0,0.5637290905946675,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.0034808219472112,-0.4270036170718062,-0.4047195727420392
216,JJRRR,0,0.5667275647151501,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.641444012517152,-0.4395452511295755
218,cocosnw,0,0.6206410107168956,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,0.6313340806754419,-0.2813506465239976,-0.3582853348919907
219,benoitzhu,0,0.6375154879261665,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.0034808219472112,1.3853494526975705,1.7080382494351665
220,chelseazhi,0,0.5732855080492234,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.11125925809904,3.948490225700005
221,yinxiangpai,0,0.6511081060349873,0.1193002697366826,-0.1700994446701334,-0.0534732836680643,-0.0376341672760502,-0.6382957245698645,0.1516981182590842,2.567071649661063
222,Wageman,0,0.5669361987891438,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,2.5357787885434013,-0.6821406997092427,-0.1377227051042604
223,chevvv,0,0.5060334015638506,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6850733098545007,-0.3815024538170149
224,emirongrr,0,0.633427582569811,-0.1278661834894312,-0.1700994446701334,0.0391846995188789,-0.0495874093406575,-0.6382957245698645,-0.4299362272170641,-0.288633978116918
225,Nelsonfromcloser,1,0.4856658079462882,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7740291509273233,-0.3002425375794301
226,carlos347a,0,0.5779081192375605,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5853645649157323,-0.2538082997293816
227,Provodnik77,0,0.6231428374211893,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.5433304861670359,-0.3815024538170149
228,AtianYYDS,1,0.4738124513052786,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.781849444648011,-0.3931110132795271
229,Danielsheldon-eth,0,0.5088656019450277,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6704102591282112,-0.3931110132795271
230,jmkoponen,0,0.5578603859742195,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.4840606013883118,-0.4279366916670634
231,Jeff-Emmett,0,0.6563225460470438,0.1193002697366826,-0.1700994446701334,0.0546276967167027,-0.0615406514052648,1.2661489832980952,0.3354750206952454,-0.2421997402668695
232,0hasan,0,0.5667994204953744,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.640466475802066,-0.4395452511295755
233,0xmfish,0,0.5205280753804596,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.7798943712178391,-0.4279366916670634
234,Vukosa,0,0.5096650984411164,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6899609934299304,-0.4395452511295755
236,hechenxiao,0,0.6408889848214926,-0.1984851701254638,-0.1700994446701334,0.2245006658927653,0.1356878426607555,1.2661489832980952,-0.5071616277088552,0.1640998409210546
237,futurealisha,0,0.6123195376886197,-0.2691041567614963,0.0513890884265141,-0.0380302864702404,-0.0675172724375685,-0.0034808219472112,-0.4641500122450728,-0.3931110132795271
238,smallnash,0,0.5938429190862793,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5100942378541131,-0.2770254186544059
239,ResourcefulNetwork,0,0.56715121537194,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4240710069265483,3.693101917524739
240,darkforestcap,0,0.6046576160725288,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.2842832566692556,-0.2189826213418453
241,Santiago11222,1,0.4738124513052786,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.781849444648011,-0.3931110132795271
242,mozukuuuu,0,0.5045899578244608,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.6977812871506182,0.3266196733962243
243,ConnorPACA,0,0.5366204004863481,-0.1984851701254638,-0.1700994446701334,-0.1152452724593598,-0.0615406514052648,0.6313340806754419,-0.6889834567148445,0.1292741625335182
244,okeaguugochukwu,0,0.5868829875404862,0.966728109369073,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,-0.4006101257644852,-0.3815024538170149
245,takgod1,0,0.5387894893843119,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.3409803861442414,0.4775309464088818
246,0xfkr,1,0.49922575211806974,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7525233431954321,-0.3815024538170149
247,amitabha3366,1,0.4692231869647807,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6860508465695866,0.6284422194215393
248,zwit,0,0.637939469864566,0.0133717897826337,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,1.7323749865530873,-0.0332456699416513
249,remsorunu,0,0.545314691763751,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6186008132286551,-0.3815024538170149
250,chulichnb,0,0.5481333895069915,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.1575633385495999,-0.3698938943545028
251,ngincrypt,0,0.5639554773350324,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6058928359325376,-0.3698938943545028
252,mehri1450,0,0.5195986559599912,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.7750066876424093,-0.3582853348919907
253,chinaxinjiapo,0,0.5392582447684411,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0316575462437466,0.6313340806754419,-0.6430392311058042,-0.3234596565044543
254,cleanu,0,0.6384667460057133,0.8961091227330406,0.4943661546198092,-0.1306882696571836,-0.0555640303729612,-0.0034808219472112,1.5476205474018403,0.6284422194215393
255,aminhadson,0,0.5069736049424907,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6909385301450164,-0.3931110132795271
256,daeren1221,0,0.5731161955106253,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5843870282006464,1.4990841791099483
257,Web3Master,0,0.624969809271152,-0.0219377035353824,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,0.6313340806754419,-0.3976775156192273,0.2917939950086879
258,xingdem108,0,0.5973412425401676,0.8254901360970079,-0.1700994446701334,-0.1306882696571836,-0.0555640303729612,-0.6382957245698645,2.300323818018032,-0.4279366916670634
259,chupinren,0,0.5672624734736906,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6088254460777954,-0.4163281322045513
260,668308,0,0.6175090505918097,-0.1278661834894312,0.0513890884265141,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.136675212691275,-0.4279366916670634
261,nunubluesky,0,0.5610456091720921,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4485094248036974,0.0015800084458849
262,shenwilly,0,0.6371581215926967,1.2492040559132032,1.158831753909752,-0.1152452724593598,-0.0495874093406575,-0.0034808219472112,1.662969879781984,0.0712313652209576
263,seven-lyw,0,0.6527868274619655,-0.1984851701254638,-0.1700994446701334,0.2862726546840609,0.1835008109191847,1.9009638859207485,1.230898651713988,-0.3931110132795271
264,seeyounextweek,1,0.47072810899175155,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
265,PetomT,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
266,CliveSHD,0,0.6367103604563766,-0.092556690171415,-0.1700994446701334,-0.1152452724593598,-0.0436107883083539,0.6313340806754419,1.7089141053910242,-0.3698938943545028
